Season,Thermal comfort,Air temperature,Relative humidity,Outdoor air temperature
3,7.0,29.8,55.0,30.4
3,5.0,29.8,55.0,30.4
3,5.0,30.2,54.0,30.4
3,6.0,30.2,54.0,30.4
3,7.0,30.2,54.0,30.4
3,7.0,30.2,54.0,30.4
3,7.0,30.2,54.0,30.4
3,7.0,30.2,55.0,30.4
3,7.0,30.2,55.0,30.4
3,5.0,30.2,55.0,30.4
3,5.0,31.3,61.0,30.4
3,5.0,31.3,61.0,30.4
3,6.0,31.3,61.0,30.4
3,7.0,31.3,61.0,30.4
3,5.0,31.3,61.0,30.4
3,7.0,31.1,60.0,30.4
3,7.0,31.2,60.0,30.4
3,7.0,31.0,59.0,30.4
3,6.0,30.8,58.0,30.4
3,7.0,30.8,58.0,30.4
3,6.0,30.3,47.0,30.4
3,5.0,30.3,47.0,30.4
3,3.0,28.2,40.0,30.4
3,3.0,28.2,40.0,30.4
3,4.0,28.2,40.0,30.4
3,5.0,27.4,45.0,30.4
3,3.0,27.4,45.0,30.4
3,7.0,27.4,45.0,30.4
3,7.0,27.4,45.0,30.4
3,7.0,28.0,42.0,30.4
3,7.0,28.0,42.0,30.4
3,5.0,28.0,42.0,30.4
3,6.0,28.0,42.0,30.4
3,6.0,28.1,51.0,30.4
3,5.0,28.1,51.0,30.4
3,3.0,28.2,49.0,30.4
3,5.0,28.9,60.0,30.4
3,5.0,28.9,60.0,30.4
3,4.0,28.9,60.0,30.4
3,3.0,28.9,60.0,30.4
3,3.0,28.9,60.0,30.4
3,6.0,28.9,60.0,30.4
3,5.0,28.9,60.0,30.4
3,4.0,28.9,55.0,30.4
3,3.0,28.9,55.0,30.4
3,3.0,28.9,55.0,30.4
3,3.0,28.9,55.0,30.4
3,6.0,28.9,55.0,30.4
3,4.0,28.9,55.0,30.4
3,3.0,27.9,52.0,30.4
3,3.0,27.9,52.0,30.4
3,5.0,28.2,51.0,30.4
3,3.0,28.2,51.0,30.4
3,5.0,28.2,51.0,30.4
3,4.0,28.2,51.0,30.4
3,6.0,28.5,45.0,30.4
3,5.0,28.5,45.0,30.4
3,5.0,28.5,45.0,30.4
3,7.0,28.5,45.0,30.4
3,3.0,28.5,45.0,30.4
3,7.0,27.5,48.0,30.4
3,4.0,27.5,48.0,30.4
3,3.0,27.5,48.0,30.4
3,7.0,27.5,48.0,30.4
3,7.0,27.5,48.0,30.4
3,4.0,26.8,47.0,30.4
3,6.0,26.8,47.0,30.4
3,7.0,26.8,47.0,30.4
3,7.0,26.8,47.0,30.4
3,6.0,26.8,47.0,30.4
3,4.0,26.4,48.0,30.4
3,4.0,26.4,48.0,30.4
3,5.0,26.4,48.0,30.4
3,6.0,26.4,48.0,30.4
3,3.0,26.7,45.0,30.4
3,3.0,26.7,45.0,30.4
3,7.0,26.7,45.0,30.4
3,3.0,26.7,45.0,30.4
3,3.0,26.7,45.0,30.4
3,7.0,26.7,45.0,30.4
3,4.0,26.3,45.0,30.4
3,5.0,26.3,45.0,30.4
3,5.0,26.3,45.0,30.4
3,3.0,26.3,45.0,30.4
3,7.0,26.1,44.0,30.4
3,5.0,25.3,44.0,30.4
3,3.0,25.3,44.0,30.4
3,3.0,25.8,44.0,30.4
3,3.0,25.8,44.0,30.4
3,5.0,22.4,54.0,30.4
3,2.0,22.4,54.0,30.4
3,5.0,22.4,54.0,30.4
3,2.0,22.4,54.0,30.4
3,3.0,22.4,54.0,30.4
3,2.0,22.4,54.0,30.4
3,3.0,25.5,47.0,30.4
3,6.0,25.5,47.0,30.4
3,3.0,25.5,47.0,30.4
3,7.0,25.5,47.0,30.4
3,4.0,25.2,45.0,30.4
3,5.0,25.2,45.0,30.4
3,5.0,25.2,46.0,30.4
3,5.0,26.2,46.0,30.4
3,6.0,26.2,46.0,30.4
3,3.0,25.5,45.0,30.4
3,3.0,22.7,52.0,30.4
3,3.0,24.2,51.0,30.4
3,3.0,24.2,51.0,30.4
3,5.0,24.2,51.0,30.4
3,3.0,24.2,51.0,30.4
3,4.0,25.1,50.0,30.4
3,3.0,25.1,50.0,30.4
3,3.0,26.1,48.0,30.4
3,4.0,26.9,46.0,30.4
3,5.0,26.9,46.0,30.4
3,3.0,26.9,46.0,30.4
3,4.0,26.9,46.0,30.4
3,3.0,25.6,49.0,30.4
3,5.0,25.6,49.0,30.4
3,6.0,25.6,49.0,30.4
3,3.0,25.6,49.0,30.4
3,7.0,26.4,48.0,30.4
3,7.0,26.4,48.0,30.4
3,7.0,26.4,48.0,30.4
3,3.0,26.4,48.0,30.4
3,5.0,26.4,48.0,30.4
3,4.0,27.3,52.0,30.4
3,4.0,27.3,52.0,30.4
3,3.0,26.8,49.0,30.4
3,5.0,26.8,49.0,30.4
3,3.0,26.8,49.0,30.4
3,3.0,27.3,53.0,30.4
3,3.0,27.3,53.0,30.4
3,3.0,27.3,53.0,30.4
3,4.0,27.3,53.0,30.4
3,4.0,27.3,53.0,30.4
3,3.0,25.5,47.0,30.4
4,6.0,29.3,40.0,38.1
4,3.0,28.9,38.0,38.1
4,5.0,28.9,38.0,38.1
4,7.0,28.9,38.0,38.1
4,4.0,25.8,41.0,38.1
4,6.0,25.8,41.0,38.1
4,7.0,25.8,41.0,38.1
4,7.0,25.8,41.0,38.1
4,7.0,25.8,41.0,38.1
4,3.0,25.8,41.0,38.1
4,7.0,25.8,41.0,38.1
4,7.0,27.7,42.0,38.1
4,7.0,27.7,42.0,38.1
4,6.0,27.7,42.0,38.1
4,6.0,27.7,42.0,38.1
4,3.0,26.6,41.0,38.1
4,3.0,26.6,41.0,38.1
4,5.0,26.6,41.0,38.1
4,5.0,30.1,40.0,38.1
4,5.0,22.5,44.0,38.1
4,4.0,22.5,44.0,38.1
4,3.0,22.5,44.0,38.1
4,4.0,22.5,44.0,38.1
4,3.0,22.5,44.0,38.1
4,3.0,22.5,44.0,38.1
4,2.0,22.5,44.0,38.1
4,3.0,22.5,44.0,38.1
4,3.0,27.9,36.0,38.1
4,3.0,27.9,36.0,38.1
4,4.0,27.9,36.0,38.1
4,3.0,27.9,36.0,38.1
4,4.0,27.9,36.0,38.1
4,5.0,28.2,33.0,38.1
4,4.0,28.2,33.0,38.1
4,3.0,28.2,33.0,38.1
4,3.0,28.2,33.0,38.1
4,4.0,29.0,49.0,38.1
4,4.0,29.0,49.0,38.1
4,6.0,29.0,49.0,38.1
4,6.0,29.0,49.0,38.1
4,4.0,29.0,49.0,38.1
4,3.0,29.0,49.0,38.1
4,4.0,29.0,49.0,38.1
4,5.0,29.0,49.0,38.1
4,5.0,29.0,49.0,38.1
4,3.0,27.6,48.0,38.1
4,4.0,27.6,48.0,38.1
4,3.0,27.6,48.0,38.1
4,4.0,27.6,48.0,38.1
4,3.0,27.6,48.0,38.1
4,6.0,27.6,48.0,38.1
4,7.0,26.8,47.0,38.1
4,6.0,26.8,47.0,38.1
4,4.0,26.8,47.0,38.1
4,3.0,26.2,59.0,38.1
4,7.0,26.2,59.0,38.1
4,6.0,26.2,59.0,38.1
4,6.0,26.2,59.0,38.1
4,4.0,27.5,55.0,38.1
4,3.0,27.5,55.0,38.1
4,5.0,27.5,55.0,38.1
4,5.0,27.5,55.0,38.1
4,3.0,27.9,51.0,38.1
4,6.0,27.9,51.0,38.1
4,5.0,27.9,51.0,38.1
4,5.0,27.9,51.0,38.1
4,3.0,27.9,51.0,38.1
4,7.0,27.2,50.0,38.1
4,4.0,27.2,50.0,38.1
4,5.0,27.2,50.0,38.1
4,3.0,27.2,50.0,38.1
4,4.0,27.2,50.0,38.1
4,4.0,27.4,55.0,38.1
4,4.0,27.4,55.0,38.1
4,3.0,27.4,55.0,38.1
4,5.0,27.4,55.0,38.1
4,5.0,27.1,45.0,38.1
4,5.0,27.1,45.0,38.1
4,4.0,24.5,50.0,38.1
4,3.0,24.5,50.0,38.1
4,5.0,24.5,50.0,38.1
4,4.0,24.5,50.0,38.1
4,5.0,25.1,45.0,38.1
4,4.0,25.1,45.0,38.1
4,7.0,25.1,45.0,38.1
4,3.0,25.1,45.0,38.1
4,3.0,25.1,45.0,38.1
4,6.0,28.2,46.0,38.1
4,4.0,28.2,46.0,38.1
4,5.0,28.2,46.0,38.1
4,5.0,28.2,46.0,38.1
4,6.0,31.1,44.0,38.1
4,5.0,29.1,39.0,38.1
4,5.0,29.1,39.0,38.1
4,7.0,29.1,39.0,38.1
4,3.0,24.3,51.0,38.1
4,3.0,24.3,51.0,38.1
4,4.0,26.8,48.0,38.1
4,3.0,26.8,48.0,38.1
4,3.0,26.8,48.0,38.1
4,4.0,28.2,50.0,38.1
4,4.0,28.2,50.0,38.1
4,6.0,28.2,50.0,38.1
4,4.0,28.2,50.0,38.1
4,3.0,28.2,50.0,38.1
4,6.0,28.4,48.0,38.1
4,7.0,28.4,48.0,38.1
4,4.0,28.1,39.0,38.1
4,5.0,28.1,39.0,38.1
4,5.0,28.1,39.0,38.1
4,4.0,28.1,39.0,38.1
4,3.0,28.1,39.0,38.1
4,6.0,29.6,38.0,38.1
4,6.0,29.6,38.0,38.1
4,3.0,27.6,68.0,38.1
4,4.0,27.6,68.0,38.1
4,3.0,26.2,41.0,38.1
4,6.0,26.2,41.0,38.1
4,3.0,26.2,41.0,38.1
4,5.0,26.2,41.0,38.1
4,5.0,26.0,40.0,38.1
4,5.0,26.0,40.0,38.1
4,3.0,26.0,40.0,38.1
4,4.0,26.0,40.0,38.1
4,4.0,26.0,40.0,38.1
4,3.0,26.0,40.0,38.1
4,4.0,26.3,41.0,38.1
4,4.0,26.3,41.0,38.1
4,3.0,26.3,41.0,38.1
4,3.0,26.3,41.0,38.1
4,5.0,26.3,41.0,38.1
4,4.0,25.0,42.0,38.1
4,3.0,25.0,42.0,38.1
4,3.0,25.0,42.0,38.1
4,2.0,23.5,42.0,38.1
4,3.0,23.5,42.0,38.1
4,3.0,23.5,42.0,38.1
4,3.0,23.5,42.0,38.1
4,4.0,23.5,42.0,38.1
4,3.0,23.5,42.0,38.1
4,4.0,23.5,42.0,38.1
4,7.0,27.5,36.0,38.1
4,5.0,27.5,36.0,38.1
4,3.0,28.1,39.0,38.1
4,7.0,28.1,39.0,38.1
4,7.0,28.1,39.0,38.1
4,5.0,28.1,39.0,38.1
4,5.0,28.1,39.0,38.1
4,3.0,28.8,40.0,38.1
4,5.0,28.8,40.0,38.1
4,5.0,29.0,43.0,38.1
4,5.0,29.0,43.0,38.1
4,5.0,29.0,43.0,38.1
4,7.0,29.0,43.0,38.1
4,5.0,29.6,47.0,38.1
4,7.0,29.6,47.0,38.1
4,7.0,29.6,47.0,38.1
4,4.0,25.6,43.0,38.1
4,3.0,25.6,43.0,38.1
4,3.0,25.6,43.0,38.1
4,3.0,25.4,43.0,38.1
4,3.0,25.4,43.0,38.1
4,4.0,25.4,43.0,38.1
4,3.0,25.1,47.0,38.1
4,6.0,25.1,47.0,38.1
4,6.0,25.1,47.0,38.1
4,3.0,25.1,47.0,38.1
4,6.0,25.1,47.0,38.1
4,7.0,25.1,47.0,38.1
4,3.0,25.1,47.0,38.1
4,7.0,26.4,44.0,38.1
4,2.0,22.7,46.0,38.1
4,4.0,25.1,40.0,38.1
4,5.0,25.1,40.0,38.1
4,4.0,25.1,40.0,38.1
4,3.0,27.0,52.0,38.1
4,4.0,27.0,52.0,38.1
4,6.0,27.0,52.0,38.1
4,5.0,27.0,52.0,38.1
4,5.0,25.1,39.0,38.1
4,4.0,25.1,39.0,38.1
4,3.0,25.1,39.0,38.1
4,5.0,28.8,66.0,38.1
4,5.0,28.8,66.0,38.1
4,5.0,28.8,66.0,38.1
4,6.0,28.8,66.0,38.1
4,7.0,28.8,66.0,38.1
4,3.0,27.5,57.0,38.1
4,3.0,27.5,57.0,38.1
4,3.0,27.5,57.0,38.1
4,3.0,27.5,57.0,38.1
4,4.0,27.5,57.0,38.1
4,3.0,26.7,60.0,38.1
4,3.0,26.7,60.0,38.1
4,4.0,26.7,60.0,38.1
4,4.0,26.7,60.0,38.1
4,3.0,26.6,61.0,38.1
4,5.0,26.6,61.0,38.1
4,3.0,26.6,61.0,38.1
4,3.0,26.6,61.0,38.1
4,4.0,26.6,61.0,38.1
4,3.0,26.0,63.0,38.1
4,4.0,26.0,63.0,38.1
4,3.0,26.0,63.0,38.1
4,4.0,26.0,63.0,38.1
4,3.0,26.0,63.0,38.1
4,6.0,26.0,63.0,38.1
4,3.0,26.0,63.0,38.1
4,5.0,25.1,60.0,38.1
4,4.0,25.1,60.0,38.1
4,3.0,25.1,60.0,38.1
4,4.0,26.6,61.0,38.1
4,3.0,26.6,61.0,38.1
4,5.0,26.6,61.0,38.1
4,4.0,26.6,61.0,38.1
4,4.0,26.6,61.0,38.1
4,3.0,26.6,61.0,38.1
4,4.0,26.6,61.0,38.1
4,5.0,26.5,59.0,38.1
4,4.0,26.5,59.0,38.1
4,5.0,26.5,59.0,38.1
4,4.0,26.5,59.0,38.1
4,4.0,26.5,59.0,38.1
4,5.0,26.9,59.0,38.1
4,4.0,26.9,59.0,38.1
4,4.0,26.9,59.0,38.1
4,4.0,25.0,61.0,38.1
4,4.0,25.0,61.0,38.1
4,4.0,26.5,60.0,38.1
4,4.0,26.5,60.0,38.1
4,5.0,26.5,60.0,38.1
4,3.0,26.5,60.0,38.1
4,3.0,26.5,38.0,38.1
4,4.0,26.5,38.0,38.1
4,5.0,26.5,38.0,38.1
4,3.0,26.5,38.0,38.1
4,4.0,26.5,38.0,38.1
4,4.0,26.4,38.0,38.1
4,4.0,26.4,38.0,38.1
4,3.0,26.4,38.0,38.1
4,3.0,27.3,43.0,38.1
4,4.0,27.3,43.0,38.1
4,4.0,27.3,43.0,38.1
4,4.0,27.3,43.0,38.1
4,3.0,27.3,43.0,38.1
4,4.0,27.3,43.0,38.1
4,5.0,30.6,36.0,38.1
4,5.0,30.6,36.0,38.1
4,4.0,22.0,48.0,38.1
4,4.0,22.0,48.0,38.1
4,4.0,22.0,48.0,38.1
4,2.0,22.0,48.0,38.1
4,3.0,22.0,48.0,38.1
4,5.0,27.3,52.0,38.1
4,7.0,27.3,52.0,38.1
4,3.0,27.3,52.0,38.1
4,6.0,27.3,52.0,38.1
4,4.0,27.3,52.0,38.1
4,6.0,27.3,52.0,38.1
4,4.0,27.3,52.0,38.1
4,5.0,27.3,52.0,38.1
4,4.0,27.3,52.0,38.1
4,3.0,27.3,52.0,38.1
4,3.0,27.3,52.0,38.1
4,3.0,27.4,55.0,38.1
4,3.0,27.4,55.0,38.1
4,3.0,27.4,55.0,38.1
4,3.0,27.4,55.0,38.1
4,4.0,27.4,55.0,38.1
4,3.0,26.6,53.0,38.1
4,6.0,26.6,53.0,38.1
4,3.0,26.6,53.0,38.1
4,5.0,26.0,48.0,38.1
4,4.0,26.0,48.0,38.1
4,4.0,26.0,48.0,38.1
4,4.0,26.0,48.0,38.1
4,4.0,25.1,43.0,38.1
4,4.0,25.1,43.0,38.1
4,4.0,25.1,43.0,38.1
4,3.0,25.1,43.0,38.1
4,3.0,27.1,49.0,38.1
4,3.0,27.1,49.0,38.1
4,4.0,27.1,49.0,38.1
4,3.0,27.1,49.0,38.1
4,3.0,27.1,49.0,38.1
4,4.0,27.3,49.0,38.1
4,4.0,27.3,49.0,38.1
4,4.0,27.3,49.0,38.1
4,5.0,27.3,49.0,38.1
4,3.0,27.3,49.0,38.1
4,7.0,27.3,49.0,38.1
4,4.0,25.1,50.0,38.1
4,6.0,25.1,50.0,38.1
4,6.0,25.1,50.0,38.1
4,4.0,25.1,50.0,38.1
4,6.0,25.1,50.0,38.1
4,4.0,25.1,50.0,38.1
4,3.0,23.5,52.0,38.1
4,3.0,23.5,52.0,38.1
4,5.0,23.5,52.0,38.1
4,2.0,23.5,52.0,38.1
4,3.0,24.0,51.0,38.1
4,2.0,24.0,51.0,38.1
4,2.0,24.0,51.0,38.1
4,4.0,24.0,51.0,38.1
4,4.0,25.1,40.0,38.1
4,4.0,25.1,40.0,38.1
4,4.0,25.1,40.0,38.1
4,6.0,25.1,40.0,38.1
4,5.0,27.8,51.0,38.1
4,4.0,26.7,61.0,38.1
4,4.0,26.7,61.0,38.1
4,4.0,26.7,61.0,38.1
4,4.0,26.7,61.0,38.1
4,7.0,26.7,61.0,38.1
4,5.0,26.6,60.0,38.1
4,4.0,26.6,60.0,38.1
4,3.0,26.6,60.0,38.1
4,7.0,26.6,60.0,38.1
4,3.0,26.6,60.0,38.1
4,4.0,26.6,60.0,38.1
4,4.0,27.8,57.0,38.1
4,5.0,27.8,57.0,38.1
4,5.0,27.8,57.0,38.1
4,5.0,27.8,57.0,38.1
4,6.0,27.8,57.0,38.1
4,3.0,28.3,57.0,38.1
4,3.0,28.3,57.0,38.1
4,5.0,28.3,57.0,38.1
4,5.0,28.3,57.0,38.1
4,7.0,26.9,63.0,38.1
4,4.0,26.9,63.0,38.1
4,4.0,26.9,63.0,38.1
4,7.0,26.9,63.0,38.1
4,5.0,26.9,63.0,38.1
4,3.0,26.9,63.0,38.1
4,4.0,27.4,63.0,38.1
4,5.0,27.4,63.0,38.1
4,5.0,27.4,63.0,38.1
4,4.0,27.4,63.0,38.1
4,4.0,27.4,63.0,38.1
4,3.0,27.5,62.0,38.1
4,3.0,27.5,62.0,38.1
4,4.0,27.5,62.0,38.1
4,5.0,27.5,62.0,38.1
4,6.0,27.5,62.0,38.1
4,3.0,27.7,57.0,38.1
4,5.0,27.7,57.0,38.1
4,4.0,27.7,57.0,38.1
4,5.0,27.7,57.0,38.1
4,3.0,28.0,37.0,38.1
4,3.0,28.0,37.0,38.1
4,3.0,28.0,37.0,38.1
4,3.0,28.0,37.0,38.1
4,4.0,28.0,37.0,38.1
4,7.0,28.0,37.0,38.1
4,3.0,27.2,39.0,38.1
4,4.0,27.2,39.0,38.1
4,5.0,27.2,39.0,38.1
4,4.0,27.2,39.0,38.1
4,7.0,27.2,39.0,38.1
4,7.0,26.5,50.0,38.1
4,6.0,26.5,50.0,38.1
4,4.0,26.5,50.0,38.1
4,6.0,26.5,50.0,38.1
4,3.0,26.5,50.0,38.1
4,4.0,26.5,50.0,38.1
4,6.0,26.1,44.0,38.1
4,7.0,26.1,44.0,38.1
4,3.0,26.1,44.0,38.1
4,5.0,26.1,44.0,38.1
4,3.0,26.1,44.0,38.1
4,3.0,25.7,43.0,38.1
4,6.0,25.7,43.0,38.1
4,3.0,25.7,43.0,38.1
4,3.0,25.7,43.0,38.1
4,3.0,24.0,43.0,38.1
4,3.0,24.0,43.0,38.1
4,4.0,24.0,43.0,38.1
4,4.0,24.0,43.0,38.1
4,4.0,24.0,43.0,38.1
4,3.0,25.3,42.0,38.1
4,3.0,25.3,42.0,38.1
4,4.0,25.3,42.0,38.1
4,6.0,25.3,42.0,38.1
4,3.0,25.3,42.0,38.1
4,4.0,26.6,46.0,38.1
4,6.0,26.6,46.0,38.1
4,3.0,26.6,46.0,38.1
4,4.0,26.6,46.0,38.1
4,3.0,26.6,46.0,38.1
4,3.0,24.3,45.0,38.1
4,3.0,24.3,45.0,38.1
4,3.0,24.3,45.0,38.1
4,4.0,24.1,51.0,38.1
4,3.0,24.1,51.0,38.1
4,4.0,24.1,51.0,38.1
4,3.0,24.1,51.0,38.1
4,3.0,25.0,55.0,38.1
4,3.0,25.0,55.0,38.1
4,4.0,25.0,55.0,38.1
4,4.0,25.0,55.0,38.1
4,3.0,25.0,55.0,38.1
4,4.0,27.7,52.0,38.1
4,4.0,27.7,52.0,38.1
4,4.0,27.7,52.0,38.1
4,5.0,27.7,52.0,38.1
4,6.0,27.7,52.0,38.1
4,6.0,27.7,52.0,38.1
4,4.0,28.0,55.0,38.1
4,6.0,28.0,55.0,38.1
4,6.0,28.0,55.0,38.1
4,4.0,28.0,55.0,38.1
4,5.0,30.7,72.0,38.1
4,5.0,30.7,72.0,38.1
4,5.0,30.7,72.0,38.1
4,6.0,29.8,61.0,38.1
4,3.0,28.8,49.0,38.1
4,4.0,28.8,49.0,38.1
4,4.0,27.8,55.0,38.1
4,7.0,27.8,55.0,38.1
4,4.0,27.8,55.0,38.1
4,4.0,27.8,55.0,38.1
4,4.0,27.8,55.0,38.1
4,4.0,27.8,55.0,38.1
4,4.0,27.5,55.0,38.1
4,4.0,27.5,55.0,38.1
4,4.0,27.5,55.0,38.1
4,3.0,27.5,55.0,38.1
4,3.0,27.5,55.0,38.1
4,3.0,27.3,54.0,38.1
4,4.0,27.3,54.0,38.1
4,4.0,27.3,54.0,38.1
4,5.0,27.3,54.0,38.1
4,4.0,26.9,53.0,38.1
4,3.0,26.9,53.0,38.1
4,4.0,25.7,50.0,38.1
4,5.0,25.7,50.0,38.1
4,3.0,25.7,50.0,38.1
4,6.0,25.7,50.0,38.1
4,6.0,25.9,51.0,38.1
4,6.0,25.9,51.0,38.1
4,7.0,26.5,49.0,38.1
4,6.0,26.5,49.0,38.1
4,5.0,26.5,49.0,38.1
4,7.0,26.5,49.0,38.1
4,4.0,26.8,48.0,38.1
4,4.0,26.8,48.0,38.1
4,3.0,26.8,48.0,38.1
4,3.0,26.8,48.0,38.1
4,3.0,26.8,48.0,38.1
4,3.0,26.2,47.0,38.1
4,4.0,26.2,47.0,38.1
4,3.0,26.2,47.0,38.1
4,3.0,26.2,47.0,38.1
4,5.0,26.2,47.0,38.1
4,3.0,26.4,48.0,38.1
4,6.0,29.2,55.0,38.1
4,5.0,29.2,55.0,38.1
4,6.0,29.2,55.0,38.1
4,4.0,28.8,49.0,38.1
4,4.0,28.8,49.0,38.1
4,5.0,28.8,49.0,38.1
4,6.0,28.8,49.0,38.1
4,4.0,28.8,49.0,38.1
4,5.0,28.8,49.0,38.1
4,4.0,27.5,44.0,38.1
4,6.0,27.5,44.0,38.1
4,3.0,27.5,44.0,38.1
4,6.0,27.5,44.0,38.1
4,6.0,27.5,44.0,38.1
4,3.0,25.7,43.0,38.1
4,3.0,25.7,43.0,38.1
4,4.0,25.7,43.0,38.1
4,3.0,25.7,43.0,38.1
4,4.0,25.7,43.0,38.1
4,6.0,25.7,43.0,38.1
4,3.0,25.7,41.0,38.1
4,6.0,25.7,41.0,38.1
4,3.0,25.7,41.0,38.1
4,6.0,25.7,41.0,38.1
4,4.0,27.0,38.0,38.1
4,7.0,27.0,38.0,38.1
4,4.0,27.0,38.0,38.1
4,4.0,27.0,38.0,38.1
4,3.0,27.4,56.0,38.1
4,4.0,27.4,56.0,38.1
4,3.0,27.4,56.0,38.1
4,4.0,27.4,56.0,38.1
4,4.0,27.4,56.0,38.1
4,3.0,27.4,56.0,38.1
4,4.0,26.3,60.0,38.1
4,4.0,26.3,60.0,38.1
4,4.0,26.3,60.0,38.1
4,4.0,25.5,65.0,38.1
4,4.0,25.5,65.0,38.1
4,4.0,25.5,61.0,38.1
4,4.0,25.5,61.0,38.1
4,4.0,25.5,61.0,38.1
4,4.0,26.8,60.0,38.1
4,4.0,26.8,60.0,38.1
4,4.0,26.8,60.0,38.1
4,4.0,26.8,60.0,38.1
4,3.0,26.1,60.0,38.1
4,3.0,26.1,60.0,38.1
4,5.0,26.1,60.0,38.1
4,4.0,26.1,60.0,38.1
4,7.0,26.1,60.0,38.1
4,4.0,26.9,60.0,38.1
4,4.0,26.9,60.0,38.1
4,4.0,26.9,60.0,38.1
4,3.0,26.9,60.0,38.1
4,5.0,26.6,59.0,38.1
4,3.0,26.6,59.0,38.1
4,4.0,26.6,59.0,38.1
4,4.0,26.6,59.0,38.1
4,4.0,26.6,59.0,38.1
4,4.0,26.0,73.0,38.1
4,5.0,28.9,54.0,38.1
4,4.0,28.9,54.0,38.1
4,4.0,28.9,54.0,38.1
4,4.0,28.9,54.0,38.1
4,4.0,28.9,54.0,38.1
4,6.0,28.9,54.0,38.1
4,3.0,28.9,54.0,38.1
2,4.0,23.9,67.0,29.7
2,4.0,23.9,67.0,29.7
2,4.0,23.9,67.0,29.7
2,3.0,23.9,67.0,29.7
2,4.0,23.9,67.0,29.7
2,4.0,26.6,45.0,29.7
2,4.0,26.6,45.0,29.7
2,4.0,26.6,45.0,29.7
2,4.0,25.4,42.0,29.7
2,4.0,25.4,42.0,29.7
2,4.0,25.2,50.0,29.7
2,4.0,25.2,50.0,29.7
2,5.0,24.8,46.0,29.7
2,4.0,24.8,46.0,29.7
2,4.0,24.8,46.0,29.7
2,4.0,24.8,46.0,29.7
2,4.0,24.8,46.0,29.7
2,5.0,24.8,46.0,29.7
2,4.0,24.9,46.0,29.7
2,4.0,24.9,46.0,29.7
2,5.0,24.9,46.0,29.7
2,4.0,24.9,46.0,29.7
2,4.0,24.9,46.0,29.7
2,3.0,24.8,46.0,29.7
2,4.0,24.8,46.0,29.7
2,4.0,24.8,46.0,29.7
2,4.0,24.8,46.0,29.7
2,3.0,24.8,46.0,29.7
2,4.0,24.8,46.0,29.7
2,3.0,27.5,52.0,29.7
2,5.0,27.5,52.0,29.7
2,3.0,27.5,52.0,29.7
2,6.0,27.5,52.0,29.7
2,4.0,27.5,52.0,29.7
2,3.0,27.5,52.0,29.7
2,4.0,28.2,52.0,29.7
2,4.0,28.2,52.0,29.7
2,6.0,28.2,52.0,29.7
2,3.0,28.2,52.0,29.7
2,4.0,28.2,52.0,29.7
2,6.0,28.2,52.0,29.7
2,5.0,28.3,54.0,29.7
2,6.0,28.3,54.0,29.7
2,4.0,28.3,54.0,29.7
2,3.0,28.3,54.0,29.7
2,7.0,28.3,54.0,29.7
2,4.0,29.0,55.0,29.7
2,7.0,29.0,55.0,29.7
2,6.0,29.0,55.0,29.7
2,4.0,29.0,55.0,29.7
2,3.0,29.0,55.0,29.7
2,5.0,29.0,55.0,29.7
2,3.0,29.0,55.0,29.7
2,4.0,29.0,55.0,29.7
2,3.0,27.6,48.0,29.7
2,4.0,27.6,48.0,29.7
2,5.0,27.6,48.0,29.7
2,4.0,27.6,48.0,29.7
2,6.0,27.6,48.0,29.7
2,5.0,27.6,48.0,29.7
2,4.0,25.1,43.0,29.7
2,3.0,25.1,43.0,29.7
2,3.0,25.1,43.0,29.7
2,7.0,25.1,43.0,29.7
2,4.0,25.1,43.0,29.7
2,3.0,26.0,49.0,29.7
2,3.0,26.0,49.0,29.7
2,6.0,26.0,49.0,29.7
2,4.0,26.0,49.0,29.7
2,3.0,26.0,49.0,29.7
2,7.0,26.0,49.0,29.7
2,7.0,26.0,49.0,29.7
2,4.0,26.0,54.0,29.7
2,7.0,26.0,54.0,29.7
2,6.0,26.0,54.0,29.7
2,4.0,26.0,54.0,29.7
2,3.0,26.0,54.0,29.7
2,6.0,26.0,54.0,29.7
2,7.0,26.0,54.0,29.7
2,7.0,26.0,54.0,29.7
2,5.0,27.8,52.0,29.7
2,7.0,27.8,52.0,29.7
2,3.0,27.8,52.0,29.7
2,3.0,27.8,52.0,29.7
2,3.0,27.8,52.0,29.7
2,3.0,27.8,52.0,29.7
2,7.0,26.0,50.0,29.7
2,3.0,26.0,50.0,29.7
2,3.0,26.0,50.0,29.7
2,7.0,26.0,50.0,29.7
2,6.0,26.1,50.0,29.7
2,4.0,26.1,50.0,29.7
2,4.0,26.1,50.0,29.7
2,7.0,26.1,50.0,29.7
2,4.0,26.1,50.0,29.7
2,4.0,26.1,50.0,29.7
2,5.0,27.0,56.0,29.7
2,3.0,27.0,56.0,29.7
2,3.0,27.0,56.0,29.7
2,4.0,27.0,56.0,29.7
2,3.0,27.0,56.0,29.7
2,7.0,26.5,54.0,29.7
2,7.0,26.5,54.0,29.7
2,4.0,26.5,54.0,29.7
2,7.0,25.9,50.0,29.7
2,7.0,25.9,50.0,29.7
2,7.0,25.9,50.0,29.7
2,4.0,25.9,50.0,29.7
2,3.0,25.9,50.0,29.7
2,3.0,27.8,52.0,29.7
2,7.0,27.8,52.0,29.7
2,3.0,27.8,52.0,29.7
2,7.0,27.8,52.0,29.7
